-0.054224	0.131196	0.096612	0.075057	0.000000	-0.116139
-0.041650	0.140021	0.108449	0.069729	0.039935	-0.098262
-0.003518	0.125504	0.089472	0.037987	0.000000	-0.054889
-0.067224	0.117596	0.071171	0.046581	0.000000	-0.075115
-0.069379	0.125279	0.089782	0.066750	0.000000	-0.070818
-0.046303	0.129139	0.095941	0.083766	0.000000	-0.116826
-0.004035	0.119377	0.092466	0.051051	0.000000	-0.063541
-0.004308	0.127289	0.080584	0.043946	0.000000	-0.066291
-0.090837	0.132031	0.066842	0.121582	0.000000	-0.056780
-0.065568	0.126585	0.085655	0.089095	0.000000	-0.035294
-0.047678	0.125576	0.081656	0.099924	0.000000	-0.057869
-0.029388	0.122709	0.089903	0.066005	0.000000	-0.061306
-0.003177	0.138183	0.091868	0.042170	0.000000	-0.048816
-0.080492	0.120748	0.073658	0.057983	0.000000	-0.078151
-0.071251	0.135087	0.084504	0.077235	0.000000	-0.032544
-0.041367	0.129723	0.085867	0.070531	0.030768	-0.106226
-0.003615	0.120835	0.076574	0.043316	0.000000	-0.057009
-0.004399	0.122085	0.085621	0.005329	0.000000	-0.069099
-0.108005	0.115143	0.083012	0.057410	0.000000	-0.031455
-0.076961	0.127886	0.081685	0.062338	0.000000	-0.063140
-0.042791	0.132329	0.071450	0.063885	0.000000	-0.058785
-0.002902	0.123365	0.084609	0.039133	0.000000	-0.045378
-0.003924	0.125670	0.087271	0.001547	0.000000	-0.059931
-0.083279	0.120561	0.077427	0.045722	0.000000	-0.076490
-0.065934	0.122229	0.077044	0.077922	0.000000	-0.067552
-0.028909	0.140215	0.067880	0.119634	0.000000	-0.046524
-0.003979	0.133216	0.089261	0.048816	0.000000	-0.060562
-0.033319	0.129597	0.078696	0.042284	0.000000	-0.056780
-0.107737	0.122269	0.071992	0.056895	0.000000	-0.040737
-0.079183	0.121964	0.071637	0.053743	0.000000	-0.059416
-0.051678	0.125334	0.076916	0.056207	0.000000	-0.061536
-0.002969	0.121412	0.103798	0.000000	0.000000	-0.046925
-0.046358	0.125717	0.076521	0.043373	0.000000	-0.074255
-0.086857	0.138138	0.090657	0.073510	0.000000	-0.066463
-0.052946	0.131406	0.096259	0.075000	0.000000	-0.029737
-0.028083	0.118606	0.110550	0.053228	0.000000	-0.056780
-0.003982	0.126235	0.098655	0.035180	0.000000	-0.062338
-0.111035	0.118474	0.081914	0.052598	0.000000	-0.034950
-0.085014	0.131618	0.104018	0.087663	0.000000	-0.036039
-0.057329	0.124481	0.104405	0.098377	0.000000	-0.034148
-0.007557	0.142004	0.109063	0.062853	0.000000	-0.116368
-0.002026	0.133113	0.115158	0.035810	0.000000	-0.031054
-0.065084	0.125418	0.104748	0.061536	0.000000	-0.078094
-0.110532	0.136225	0.119812	0.086459	0.000000	-0.044977
-0.071441	0.131812	0.116569	0.096085	0.000000	-0.059759
-0.036918	0.126010	0.123074	0.069500	0.000000	-0.034148
-0.002037	0.134395	0.127243	0.040508	0.000000	-0.031685
-0.077610	0.127458	0.127472	0.051967	0.000000	-0.035924
-0.087969	0.139039	0.138298	0.076604	-0.035466	-0.057582
-0.070007	0.128085	0.124971	0.077521	0.000000	-0.040107
-0.030673	0.126759	0.122486	0.059358	0.000000	-0.038388
-0.002540	0.131960	0.122989	0.043831	0.000000	-0.039362
-0.087945	0.116256	0.117429	0.051623	0.000000	-0.034034
-0.086643	0.135493	0.106882	0.087605	0.000000	-0.058384
-0.051480	0.133061	0.105192	0.086058	0.000000	-0.037987
-0.002265	0.128393	0.130609	0.050019	0.000000	-0.035180
-0.029324	0.129942	0.132027	0.045092	0.000000	-0.029794
-0.112611	0.136590	0.110584	0.078438	0.000000	-0.059358
-0.078697	0.132046	0.114440	0.093335	0.000000	-0.060562
-0.056376	0.136996	0.112441	0.094481	0.000000	-0.058442
-0.004011	0.125783	0.124953	0.050764	0.000000	-0.063140
-0.054655	0.129850	0.098654	0.069557	0.000000	-0.037873
-0.107444	0.140926	0.115981	0.098320	0.000000	-0.044977
-0.066177	0.135634	0.126238	0.103533	0.000000	-0.060791
-0.028974	0.146512	0.135814	0.094882	0.000000	-0.032659
-0.001904	0.135060	0.123444	0.059759	0.000000	-0.029794
-0.076853	0.127420	0.102682	0.073740	0.000000	-0.036096
-0.088983	0.139006	0.124896	0.103132	0.000000	-0.040107
-0.055251	0.133559	0.135213	0.108690	0.000000	-0.062796
-0.007602	0.153729	0.122426	0.067724	0.000000	-0.118774
-0.007936	0.158314	0.113429	0.040107	0.035810	-0.116081
-0.085895	0.129754	0.105866	0.087261	-0.029335	-0.040680
-0.075641	0.139745	0.121348	0.105195	-0.029278	-0.058213
-0.037514	0.138099	0.110957	0.103763	0.000000	-0.036612
-0.007442	0.151706	0.102473	0.050019	0.000000	-0.114993
-0.029312	0.153422	0.104506	0.041826	0.000000	-0.121295
-0.109210	0.145730	0.113018	0.103132	0.000000	-0.058785
